data,Palermo_SPI1,Messina_SPI1,Catania_SPI1,Enna_SPI1,Trapani_SPI1,Caltanissetta_SPI1,Siracusa_SPI1,Ragusa_SPI1,Agrigento_SPI1,Palermo_SPI2,Messina_SPI2,Catania_SPI2,Enna_SPI2,Trapani_SPI2,Caltanissetta_SPI2,Siracusa_SPI2,Ragusa_SPI2,Agrigento_SPI2,Palermo_SPI3,Messina_SPI3,Catania_SPI3,Enna_SPI3,Trapani_SPI3,Caltanissetta_SPI3,Siracusa_SPI3,Ragusa_SPI3,Agrigento_SPI3
1951-11-01,0.942722895280254,1.3814900947642321,1.1881709269288796,1.1002493633800272,0.8486149911950195,1.1459274822819816,1.703128080391945,1.5434094090968973,1.0120961878259707,1.3894511524537672,2.807051035171942,2.4497027909177285,2.387602166950869,1.274216687656399,1.4228733214006684,3.1158559929393634,2.095324360566332,1.2848084321850213,1.2435642605949393,2.7794344979596426,2.350178598433502,2.1350092092991444,1.1112519034501513,1.3289839386219704,3.0598778259857617,2.081659767324525,1.0993290774535025
1951-12-01,0.3441743731760386,-0.13501157840313752,-0.26212210433262545,-0.03374923201339196,0.379852328298404,0.014370270065725707,-0.04104854699330941,-0.14446108885299805,0.3340640426713185,1.4373163212411693,2.819474164877414,2.111720804866278,2.1233818915889007,1.238838164438952,1.292860415298773,2.789280976817303,1.9277618353421977,1.3383216693831574,1.5951298047275435,3.066142588843577,2.5893136748218892,2.2990349835254795,1.401539863100203,1.6953966876171147,3.2125978794377175,2.4297719766638872,1.4548227656389356
1952-01-01,0.3713504058745119,0.002979676721101481,0.18834817635893233,0.15477419908990597,0.5248317218256806,0.49332659694179765,0.22658185684789184,0.22627602177767023,0.3727559906532139,0.6964741610956525,0.35089466761342425,0.017235887229673622,0.07313634469160857,0.7351943535325164,0.49204448576330057,0.052168975339762044,0.19002605274298115,0.6405945392438163,1.61025564402354,2.8757699819522142,2.1070789152474503,2.0457914172534024,1.3944519749640045,1.522798208023486,2.6959328487224536,2.044832690602782,1.4687953100841173
1952-02-01,0.600108337650446,0.8497182569096824,0.8437475188534953,0.9170731347066446,0.5308164485251763,0.4790679806592071,1.576577669400584,1.0052607488841419,0.44701294726295576,0.7646503580202493,0.5475440080997352,0.4766991674577047,0.4343762458032966,0.6278770657840167,0.4565957579232775,1.025642167813187,0.903976625531395,0.5389715927302924,0.8121149961852988,0.3383036459502788,-0.07771946970900687,-0.07956920730172044,0.6985877242102053,0.28046665268182036,-0.11135091021689314,0.2154614592692411,0.4820368947847834
1952-03-01,0.01623780886666141,-0.006270718346845155,-0.0773268472926904,0.12290894676028365,0.18985266366416673,-0.1954435967548546,0.2033096177538857,-0.11331845981598443,0.0034483997226269028,0.6224743727778673,0.5160440545958722,0.2044898573551974,0.2013201677526621,0.6037625352665603,0.2920734270799376,0.5041180428545801,0.4687075646368065,0.4258503666391797,0.6455207204863752,0.21485467428492186,0.14773000704679137,-0.18087463188677397,0.41220571913372367,0.3233866112604962,-0.053798006685883,0.20208863143114686,0.4183469795494421
1952-04-01,-0.8504301945327853,-0.6545239253709615,-0.217497523821054,-0.10514628340822106,-0.19021368719833873,-0.45529595933430406,-0.03104404977930511,-0.5774963162854144,-0.32601291322524273,0.23857771751587611,0.39158693922237975,0.025573253846574096,0.15269733692941412,0.3623882529884219,0.03757678893847768,0.3794057656002762,0.3193182263124971,0.1775072005383191,0.482634866714368,0.26723061731524395,0.30665279686784663,0.09196686819225443,0.4501159981687196,0.36180726488281234,0.31875701157331726,0.3173791749155246,0.3939401726894005
1952-05-01,-0.9143292676832339,-0.4585515706108469,-0.5944477897136934,-0.5878763668385785,-0.8761033543621704,-0.8228031897347129,-0.6930639276496117,-0.823995124420946,-0.7924376778228662,-0.48735506651963373,-0.34135825804942854,-0.5170946469176972,-0.445492782974122,-0.2623459010389895,-0.41133859047491744,-0.5298592870541871,-0.5544102753840947,-0.28927800415446925,-0.01527813405388713,0.516805015765964,0.12902307841940716,0.0120239114680581,-0.005596946168420868,0.16517260734138173,0.36407125685081176,0.2898331457867443,0.09197356393646375
1952-06-01,-0.13218785055063542,-0.5681531647787126,-0.10575505479269258,0.5354524939125688,0.475422189055488,0.21375387405652393,0.14523777919538977,-0.09974673363080629,0.29436014222535756,-1.175646761799647,-0.8356076908398824,-1.0123468138247582,-0.9676458782862742,-0.89023631359028,-0.9554645765223893,-1.0642724067231322,-1.0917698242244003,-0.897744870315255,-0.7522664790012462,-0.09057107289768948,-0.170174659836525,-0.31359050664924537,-0.4878517430502809,-0.27096133136677236,-0.12174897091443006,-0.3612608756719297,-0.3976500087787578
1952-07-01,-0.742147677461433,-1.1179676774939946,-0.4896315957327923,-0.6914077865824392,-0.5609702509454195,-0.17633522887022735,-0.05432674655914668,-0.1164635153921959,-0.3121728514699857,-1.8153857178058173,-1.1319607666970941,-1.6271332096444304,-1.4190606007114166,-1.864264983113317,-1.6207568857244854,-1.5921535990372655,-1.461877728731646,-1.7022279456841756,-1.5977530284724268,-0.9879085550158446,-0.9666020487026856,-0.88583334174561,-1.0129324648738538,-0.8797079712242518,-1.221358727768807,-1.2130034238616856,-1.0378418806300511
1952-08-01,0.41496520190229647,-0.22290501765157258,0.24148232007509252,0.3449558163478541,0.06261087732909358,0.536629460751075,-0.2605428377320901,0.6394604998868236,0.23582980743659773,-2.1909805297389133,-2.298367407564042,-2.181498865286509,-1.9171747735602394,-2.1079800912982503,-2.2530607307785586,-2.574787520728763,-2.3899099246270397,-2.2055433204223642,-2.1291993830266316,-1.4171800641256438,-1.2488117966070416,-1.20284728582944,-1.9881178695767532,-1.6135240047359756,-1.8386856772959104,-1.8963698231415942,-1.827884471410706
1952-09-01,-0.5537545358441912,-0.5071298112883817,0.20776648202901277,-0.20180876175077242,-0.7025059732030007,-0.21982953694835428,-0.36921082006619554,-0.3374252850473705,0.3634140186765359,-1.77103470456313,-1.5338051482240016,-1.8087816098932217,-1.6778491166256584,-1.57233126722616,-1.8971876886315937,-1.9242324386915262,-1.7036395555286739,-1.7971876809489744,-2.314400430867603,-2.0199468683663007,-1.8295235766989384,-1.6518783806424162,-2.2422017524634996,-2.1202672212865776,-2.410699566539353,-2.2641374579054774,-2.2682532777980033
1952-10-01,-0.18544441240022877,-0.026685649750892035,-0.3747008247281795,-0.40321604426933605,-0.21740389609123423,-0.3616178863840331,-0.6144189626844099,-0.5629199427389602,-0.2006010448306681,-0.9846827480417215,-0.7583948442491217,-1.1298089540367526,-1.3131706897316344,-0.9757118221520805,-1.229252636036484,-1.2094597141228116,-1.1534814422874782,-1.1251186252678427,-1.3487346606529114,-0.9897573493895555,-1.2568145106313149,-1.170623533157487,-1.3154991801919356,-1.3563067438379155,-1.7636433662018394,-1.3509544507099713,-1.4096962822250658
1952-11-01,0.6088158758549623,0.5430085033826505,-0.22171612673931995,-0.34612029712969117,0.6568420893086956,0.019607444799883796,-0.40356622952775595,0.11349766080071963,0.5593971136025854,0.2751507391014565,0.3382180617477828,-0.3869356363819243,-0.6168386584445508,0.17177362771694957,-0.4106865941375224,-0.56577911541076,-0.3014399777193462,-0.03660150473359765,-0.25342152158628195,-0.00840106439262167,-0.6736386410727296,-0.8818429916111203,-0.24416761499468775,-0.6777397874799019,-1.0716325324230753,-0.7396709119653426,-0.39674497296989514
1952-12-01,0.3475555551771931,0.3683772000287581,-0.19996028836676016,0.0418487014716252,0.3818395646013062,0.19224208541503585,0.08398647064862656,0.23156837731280225,0.39460358874208584,0.7070717420603924,0.7228009038173598,-0.033181504989505464,-0.14469520044028641,0.594847595525715,0.1535993294098226,0.005085140450528283,0.2308329407750182,0.455076591305013,0.13395606451992992,0.3349191330206579,-0.5794212635614014,-0.5689379223769003,0.07478362016032879,-0.34836996677598925,-0.6751389128929751,-0.3095918147248684,-0.07767232751134057
1953-01-01,0.7849123262547416,0.43260842142712574,0.7662208238100991,0.7466911759227839,0.9824712959360455,0.6968681635736529,1.2671978704040452,1.0237835297464717,0.6157575439386214,1.200772491680354,1.0033136374773954,0.47601823997850945,0.417456782864308,1.167838721136834,0.6483615110287854,0.8466641113259011,0.9456679511793776,0.8679426893786526,0.9210146579749977,0.8443480785968176,0.10421993318188988,0.13302083826601957,0.8849160015382734,0.2017841284098582,0.27954954167104723,0.5126434913648001,0.41129181194864844
1953-02-01,0.3528246709116354,-0.29894741446530626,-0.34208445816729016,0.15574736410288223,0.6596015248254888,0.5176110805827335,-0.5400006375193697,0.4703058184169015,0.6450585427214388,0.9766514418595735,0.4101420317313244,0.34194232331775504,0.29014552817425676,1.1151694915527,0.5758979323047165,0.8088091138483645,0.9292031890050524,0.7744919349158739,1.1815616833635523,0.7390308575150067,0.13813748388857872,0.09771821115146646,1.2762988495872505,0.41710567122319675,0.46809331185857156,0.7439305315257152,0.7859782114026623
1953-03-01,0.030370535871884898,0.006941117348268105,0.44876730587459,0.47831807006814453,0.32006711910464264,0.36349157723321757,0.6211151106762908,0.4439796230423396,0.40841051920724364,0.9687267469052833,0.7291431214205164,0.9484616161631316,0.8735909103892889,1.2378700091304597,0.7750905289210581,1.5179439325071467,1.1558885781923471,0.9152011042294089,1.0234789554898278,0.8836152029837676,0.9472839061535537,0.8017851041994422,1.1060826076776777,0.5942795818035697,1.726267184391456,1.1308484354804706,0.7971424911122537
1953-04-01,-0.6754822304193165,-1.1066760384731966,-0.7123248775933296,-0.5213162820001954,-0.7671840896590825,-0.21069929419781047,-1.1974662421704507,-0.5350872107037147,-0.22722443677212462,0.3281222264597663,0.2130351861621447,0.7989210753032883,0.6285568362509482,0.39090242825423477,0.3516124286050163,1.3199380391849096,0.6009079929591948,0.5257893719777544,0.553787275922145,0.3991233084831714,0.7337092067056985,0.6327673845073292,0.8023894859680863,0.29676266373824495,1.5134249844481267,0.6473694300935792,0.48538945225280555
1953-05-01,-0.05887616663446844,0.14684007641850702,-0.041096169174744374,0.10326587449274,-0.283816396001647,0.10122839826152866,-0.3466848564563473,-0.7346680037089083,-0.04133268008605662,-0.007564200371315208,0.6347070432789047,0.7713739907242274,0.7187703491406476,-0.09995295014545372,0.28942982062157185,1.1725121847234683,0.33070523571761357,0.1886691212073783,0.005160329337872598,0.28328009175710545,0.46780570665978166,0.5531537440067603,0.040455539611115,0.1338989391652839,1.0998584567862129,-0.11294183600155604,0.1852465415194119
1953-06-01,-0.6593915690909379,-1.170558650056147,-1.0581370755551518,-0.6478503390738023,-0.6430241179482674,-0.6547831810254874,-1.2427473869628223,-0.7709732242804648,-0.5638213130251889,-0.394737703425269,0.016212038499609328,-0.2571608734456435,-0.011567816444130331,-0.8550191061232334,-0.2699414722598932,-0.4300045506168084,-0.6064443206629915,-0.4746834030784901,-0.6110973509204246,-0.0836572188877608,0.24215685541974447,0.2307870782356473,-0.6877701039561502,-0.28841261160517745,0.7481724087900428,-0.21620800263232234,-0.4681669045068471
1953-07-01,-0.0767365809388522,-1.740212314232818,-1.127821145689337,-1.236741584127357,-0.3472525298289225,-0.5792743087882172,-1.3762546248435978,-1.0717433925539,0.2799002055048326,-0.881637097490368,-0.6600777691361621,-0.7731766856815361,-0.6223893814195718,-1.3217994722962894,-0.7512103965050144,-1.016438465201803,-1.1085823332040297,-0.9135590474070359,-1.4854028820626441,-0.6335172224526971,-0.667184784428727,-0.5020087402968731,-1.455731668762158,-0.7235385659057928,-0.8497593234618419,-1.081121195689102,-1.1084745795068154
1953-08-01,0.7689102977587314,-0.11188584617341313,-0.003308062357906725,-0.2520371471473088,0.5470934159082997,0.07045954898401434,-0.37664633475076,0.40790976085310526,0.2822976732822322,-0.16625119851222936,-1.8062178574387056,-1.1078846869974721,-1.2672494499034357,-1.0337487366470761,-1.0904566756278007,-1.460213457906938,-0.8912045280637511,-0.7647132928954932,-0.5250487749222568,-1.0131635254508657,-0.6927217279755792,-0.5788753926397653,-1.164652858567936,-0.8013158636375857,-0.9810448148956527,-1.1318375275529533,-0.882903645154815
1953-09-01,-1.0959565649483671,-1.080133921389447,-1.0720615579745927,-0.6846257271557341,-0.2018392391983561,-0.6323468244089631,-1.2907204511392536,-1.2498353304776069,-0.6150982301471148,-0.04949525272927755,-1.886829557553216,-1.2406062940576794,-1.2990771950407778,-1.1470311019861148,-1.180070957014748,-1.5477504705355671,-1.3574889382142896,-0.9090847082374808,-0.9546430092069167,-2.113016802431589,-1.4555368932574226,-1.4077383367461291,-1.3575694374436091,-1.398448642791218,-1.6837012107906268,-1.1771083929807464,-1.2812272472893724
1953-10-01,0.7593536601168781,2.0885853320623653,1.8938734275386948,1.714323999167513,1.4000505503836151,1.1975256930138236,1.6459169136694674,2.0501633318115604,0.8104637377602315,0.5974310340421414,0.8874867333089628,0.8456846411769636,0.41423605472419595,0.43010844527759406,0.2127332602787954,0.8393301082989141,0.6950090125719935,0.143307432676492,0.07843155866255318,0.47377678957124997,0.6121964745893069,0.15593448985663483,0.06689041076416702,-0.16084129353844506,0.6218922585976228,0.6727094570379382,-0.2935051479465614
1953-11-01,-0.13087421195902968,0.010367067596209957,0.28072835261420265,-0.14943909760191615,-0.19236979448732117,-0.14565531653628508,0.1259773293937393,0.10717736783080165,-0.17641109562200571,0.3583010510157789,1.016951626321227,1.0375683799304738,0.4404450186419506,0.5211652309145999,0.3034702361485389,1.2611003339516884,0.9159972147445459,0.15964272880884375,0.2748673892309589,0.9412594943289707,0.9677016570364098,0.40977241347728377,0.4665170192139056,0.12446726624519083,1.0477941706372575,0.8419437979514888,0.014449994497444529
1953-12-01,-0.40501205341296137,-0.12183188626315704,0.035291377739012246,-0.08674862110808117,-0.39733335237626133,0.020581966855969983,0.1614314024216469,-0.1372406836290841,-0.12192794514532126,0.5231308876287699,1.359135934501476,1.27084506187773,0.7153460902847489,0.695560658859394,0.5785747871208047,1.609269624289101,1.126717112398561,0.3860020256656694,-0.3033562267618235,1.33647120438016,1.0489345832765016,0.48181492052215086,0.4886846875363225,0.20527495975040597,1.3665893078900857,0.9203416832609673,-0.0563198837663854
1954-01-01,1.4599640497608501,1.188192763643176,1.0980758624418674,1.3643612778378065,0.7497588571937591,1.1607522118410865,0.4675215606744399,0.779253529205608,1.2225206805194166,0.9884480707759624,0.4202932108097458,0.25997855551508764,0.14132648381716753,0.48699098926858436,0.512283640476422,0.49529674956110387,0.11760280054665542,0.6754456394693098,1.180145102028654,2.0973763143544355,1.6147437289190334,1.169847685675927,1.3762845838235882,0.9836271106656584,1.8611359842881205,1.4034999377293393,0.9108214850983991
1954-02-01,1.185181362332955,1.3550303760839633,1.1844094703624193,1.3119710228424406,1.0677172138802715,1.265336556117215,0.9168324389883884,0.9293362625423793,1.3972584597438604,1.548261478464182,1.0911611063755318,0.5981502976410782,0.8615482430882833,1.4612121861597922,1.1582808595769716,0.7326517073263832,0.5952017569559158,1.4116452834314348,1.2624420385158222,1.2133019627474262,0.7139562344648631,0.7355910225390153,1.4181611565689713,0.9016892034571696,0.7481686806956754,0.43718500952155603,1.1463530574896859
1954-03-01,0.18196747374579333,0.6164974831462022,0.3294325345277854,0.44247857175782546,0.14027822235414308,0.3854534063940332,0.10146714086652797,-0.21746645943339016,0.42497639322973707,1.6000672576134425,1.534813773437129,0.8234016421006871,1.1488939137181327,1.4365383217784573,1.222028413423959,0.6359658847177106,0.7179970730935907,1.4055489439519062,1.399560665380911,1.4340260552457196,0.640553712044815,0.894053873501721,1.3076763154292301,1.0272067804260916,0.5613652960500335,0.3793141789346761,1.2606164922908014
1954-04-01,0.579615414652044,0.21701028277708959,0.6899211744000489,0.4857422118804168,0.31027798332005946,0.2768216036273283,1.073875502449991,0.47060218123259545,0.41491331336044257,1.15194332353214,1.3071888761860984,0.9330339957988026,1.0302827095441391,1.1423530463241953,0.9408595840916533,0.9916239763547439,0.5978661718740629,1.029965545684748,1.7434557754319753,1.7136463612369335,0.9908312910629216,1.2375354439483406,1.4875433151961175,1.2298924795810549,0.8994359775828178,0.7495695871080277,1.3890559471455184
1954-05-01,-0.15921920044959598,-0.2429159528346036,-0.2527697167198121,-0.21672339708206623,-0.237608527038539,-0.4289725723345284,-0.44604918305042546,-0.9341327048680602,-0.3196374427647722,0.4229351589855502,0.609955178768007,0.3957646090538379,0.37141397466082027,-0.029811846826491996,0.14861050994104488,0.5067549799659861,-0.1315064978478961,0.08324833836606521,0.8903583099813839,1.2013301481068033,0.6991897702127259,0.8106791892876992,0.6278946246492193,0.6652745298838687,0.51168156060473,0.2594904912301915,0.7767001368109016
1954-06-01,0.12796699470247835,-1.1931835415742058,-0.39140369754708815,-0.5394423598061734,-0.15504323500032594,0.15505094964335076,0.0683702074463057,-0.0512300882653955,-0.04646442881132073,0.0033162143781154483,-0.4324009468897587,-0.17661479031846264,-0.13879851735282012,0.04340816693549481,-0.38979303056424836,-0.010368255958963114,-0.3595271147195401,-0.3218849169484186,-0.042819414140254246,0.3571901532797313,0.10519114601100411,0.10008181784496502,-0.6219440444774543,-0.19864850596178693,-0.0465957105862797,-0.6161314829904048,-0.3145685293605839
1954-07-01,-0.6950136034847151,-0.7899150168942591,0.2930577661438282,0.21535606483299963,-1.2102055247225274,0.27493356055630036,0.19914404929013896,0.2813105892988985,-0.16678304448613462,-1.4726633475040016,-1.5257180855934878,-1.5734612700790638,-1.361360973739776,-1.5173680168816635,-1.7594371256871526,-1.7432903268590667,-1.9615817497231367,-1.6941010866640382,-0.4139885081852174,-0.5981019162321255,-0.38011736224052245,-0.3248295906490185,-0.720866650564706,-0.6229551427494003,-0.4858382704168752,-0.8078564034634932,-0.6928055993798106
1954-08-01,-1.0837729715493811,-0.6369747753544628,0.08285781611890201,-0.46529060645733195,-1.709913613135158,-0.5645349156807367,-0.3417100256980601,-0.2644190061098495,-0.9380018186892684,-2.6651012055627565,-2.7972290202180203,-2.3550495167693084,-2.209277867415646,-2.3630909269610334,-2.5477258793176842,-2.385306841380684,-2.184516216289101,-2.4370371929735275,-2.088708334988407,-2.341653003134539,-2.101321288781573,-1.9864015326931355,-2.0537781362286336,-2.104915938420598,-2.462868872860249,-2.4437702256820106,-2.1109159218843976
1954-09-01,-0.8449105113843578,-0.88424786987441,-0.5799845021320269,-0.7034929390910254,0.08904749340060998,-0.6517439755595152,-1.0202481637671432,-1.2097361904578319,-0.9478889600581298,-1.9686209016938558,-2.315114403591714,-1.82832348611962,-1.8397069328949716,-1.8679571682251936,-1.5213850929477784,-1.8422168019730718,-1.4766843021777325,-1.5070404765337173,-3.0816221764594887,-3.0777048907879094,-2.4045595613800517,-2.3352010849226326,-3.1667196110813767,-2.138337689295996,-2.7979030934305875,-2.510420731898677,-2.5027139746860194
1954-10-01,-0.6161535768080951,-0.09060458922095707,-0.3091981778059357,-0.48193928877199543,-0.46173991846382745,-0.42068095257953836,-0.2814983063974379,-0.17995954638849646,-0.7591400409464059,-1.3174770077056923,-1.2043571191944067,-1.0609574966515545,-1.3029009516185002,-0.6946445940133047,-1.1407381600168536,-0.7688250797770416,-0.43207842955699544,-1.363130746195728,-1.9782960788358617,-1.7186783674354191,-1.4565304365782363,-1.7604695798962084,-1.4156396566276304,-1.5216069266155048,-1.2075048840873412,-0.884815733901338,-1.930057062696707
1954-11-01,1.2884818523209582,1.0923885376730202,0.7557284519030826,0.7907937158722029,1.2860398422658783,0.8120262768166491,0.9463633479795974,0.871224780710868,0.7877824503303255,0.7831850291780059,0.7429182388580913,0.28581837557540724,0.22165586077190577,0.9590459006140567,0.21156036938425277,0.4322053399825885,0.3922709874335052,0.24883554377343034,0.019874979140637797,0.25924487792840306,-0.16599889046761485,-0.4134584918422212,0.40976899410175466,-0.3619093980854011,0.12257634443907701,0.1833313001976537,-0.5387180946590708
1954-12-01,-0.0012709176083391218,0.7777380395732538,0.5640985788999875,0.452367154308566,0.10263072675794424,0.24685269325788026,0.7472449151139516,0.6573166311353873,0.1281935857372135,1.0052097926898216,1.4595831838203994,0.7944197490353575,0.6559830214627809,1.0617515935356434,0.5643860787783505,0.8510778769365878,0.9648245765983714,0.5592490772896478,0.36646867660587296,1.1381425129208016,0.4533397851577614,0.09912557497875964,0.49474531367414,0.07081048738920437,0.49052076558067326,0.4239298709038365,-0.2199156427648717
1955-01-01,0.7751974472709916,0.9355599726161338,0.8682133425797688,0.8255812274967266,0.7209098096883673,0.7927898572529019,0.8615462096508046,1.0701844356078025,0.7313747221965564,1.9913707187634286,2.4388807371848626,1.5673679303513701,1.5188451921288926,1.557981137552916,1.4561385441042505,1.3526205329018404,1.4820642316272492,1.4485621447141008,1.6259173202169044,2.3953027508960534,1.2828120250247383,0.9795436173166683,1.411021797454134,0.9323747291665783,1.281229745249169,1.385307816756254,0.7762028464067945
1955-02-01,-0.2763634190259934,-0.02232986134815821,-0.09111281441524739,-0.06066991410516715,-0.08662063164781998,0.06736062347030095,-0.1023506341357588,0.38117256704462893,0.10551186151296493,1.4700741710688154,1.9682094838040627,1.2225623178714793,1.210826288637007,0.922594191775663,1.1856541611636873,0.9456491009726183,1.3092332594311995,1.252694545849891,2.0671980401334493,2.585739132131028,1.4611342949255286,1.3165221444255757,1.6001514956476708,1.2913416282648047,1.3019783003599164,1.5484472745760327,1.3988499675156936
1955-03-01,0.06358350767967669,0.2607243674341365,0.16579952430088488,-0.2087627309640332,0.13916933713140384,-0.07441834491683895,0.9143601327988108,0.3144369245400574,0.06370533598065552,1.4204715126726082,1.472402555304427,1.0704094755249123,1.0851139335244622,0.8694606137945282,1.1582184544682863,0.8938719262399281,0.9936742595682254,1.3233506692222887,1.5722398948138858,2.1268341761037526,1.3221913574243667,1.1433036488430013,0.9284382277649867,1.068611999688912,1.1368364511692084,1.2963888919077857,1.269549791542989
